title,address,latitude,longitude
씨유제주연북로점,제주특별자치도 제주시 연북로 260,3959326.682,14082914.36
세븐일레븐제주오라,제주특별자치도 제주시 오라남로 14-14,3956619.084,14083296.69
씨유제주월정사점,제주특별자치도 제주시 아연로 216,3957487.195,14083095.12
GS25오라연미점,제주특별자치도 제주시 연사길 91,3960215.171,14083027.43
씨유제주오라로점,제주특별자치도 제주시 동성길 58,3961269.617,14082877
씨유제주오라,제주특별자치도 제주시 서광로 54,3961715.9,14082196.19
씨유제주월랑초교점,제주특별자치도 제주시 남녕로 66,3960928.607,14079627.36
지에스25노형월광점,제주특별자치도 제주시 월광로 25,3959748.07,14077917.47
GS25제주수덕점,제주특별자치도 제주시 수덕5길 40,3959878.663,14079097.7
씨제이올리브영제주한라대점,제주특별자치도 제주시 한라대학로 37,3958957.032,14079185.42
씨유제주광평점,제주특별자치도 제주시 광평동로 20,3959474.01,14078667.66
세븐일레븐제주노형,제주특별자치도 제주시 정존15길 5,3959972.97,14079454.44
GS25정든,제주특별자치도 제주시 달마루길 20-1,3960524.947,14079021.17
지에스25제주진군점,제주특별자치도 제주시 진군3길 16,3958893.432,14079605.52
세븐일레븐제주노형,제주특별자치도 제주시 진군3길 27,3958863.737,14079468.23
GS25제주일고점,제주특별자치도 제주시 진군1길 13,3959034.364,14079779.52
세븐일레븐제주신비로점,제주특별자치도 제주시 1100로 2894-49,3955184.545,14080515.58
씨유노형,제주특별자치도 제주시 노형로 349,3959474.012,14078993.43
씨유제주노형길점,제주특별자치도 제주시 노형5길 15,3959303.671,14079273.78
지에스25제주원,제주특별자치도 제주시 원노형3길 34,3960096.215,14079979.65
GS25노형신비,제주특별자치도 제주시 한라대학로 99,3958725.04,14079773.25
세븐일레븐제주노형한신점,제주특별자치도 제주시 도령로 54,3960348.652,14080207.15
지에스25노형,제주특별자치도 제주시 노형4길 17,3959407.414,14079291.43
씨유제주원,제주특별자치도 제주시 원노형3길 1,3960044.763,14080327.75
GS25월산,제주특별자치도 제주시 월산남길 19,3958087.722,14078006.57
씨유노형,제주특별자치도 제주시 노형10길 23,3959640.22,14079656.92
레몬비노형초교점,제주특별자치도 제주시 수덕5길 41,3959836.449,14079091.13null
세븐일레븐제주노형,제주특별자치도 제주시 다랑곶길 36,3960366.432,14079860.73
세븐일레븐제주노형,제주특별자치도 제주시 과원북2길 18,3959027.819,14080153.28
지에스노형,제주특별자치도 제주시 다랑곶길 19,3960254.5,14079695.87
씨유제주에코미르점,제주특별자치도 제주시 원노형4길 1,3959973.306,14079968.26
지에스25한라대학점,제주특별자치도 제주시 한라대학로 72,3958673.721,14079474.59
씨유제주정원로점,제주특별자치도 제주시 정원로 35,3959012.004,14079486.43
씨유제주한라,제주특별자치도 제주시 진군남4길 9,3958611.451,14079740.17
씨유제주정한점,제주특별자치도 제주시 원노형8길 22,3959736.546,14080152.56
세븐일레븐제주노형,제주특별자치도 제주시 노연로 25,3960025.619,14080007.03
씨유노형프레스티지점,제주특별자치도 제주시 도령로 24,3960136.365,14079927.56
씨유제주에코,제주특별자치도 제주시 노연로 30,3959972.429,14080072.48
GS25노형라자점상품권,제주특별자치도 제주시 월랑로 13,3960127.781,14079425.83
세븐일레븐제주우평로점,제주특별자치도 제주시 우평로 11,3959068.296,14078004.12
GS25노형서광,제주특별자치도 제주시 진군1길 4,3959070.447,14079860.43
GS25노형현대점,제주특별자치도 제주시 원노형로 84,3959361.861,14080203.52
세븐제주노형오거리점,제주특별자치도 제주시 노연로 25,3960025.619,14080007.03
세븐일레븐제주원,제주특별자치도 제주시 1100로 3324,3959592.209,14079828.89
씨유제주남녕점,제주특별자치도 제주시 월랑로4길 35,3960488.577,14079737.98
씨유중흥S점,제주특별자치도 제주시 한라대학로 107,3958834.327,14079841.12
씨유제주진군,제주특별자치도 제주시 진군중길 27,3958755.689,14079648.25
세븐일레븐노형메르헨점,제주특별자치도 제주시 연북로 45,3959484.973,14080393.36
GS25노형한빛점,제주특별자치도 제주시 원노형남1길 8,3959715.238,14079848.65
GS25노형현대점상품권,제주특별자치도 제주시 원노형로 84,3959361.861,14080203.52
지에스25노형조이점,제주특별자치도 제주시 월랑로10길 2,3960394.489,14079314.14
GS25노형,제주특별자치도 제주시 노형11길 12,3959716.908,14079471.35
레몬비,제주특별자치도 제주시 노연로 34,3959956.2,14080114.64
GS25노형라자점,제주특별자치도 제주시 월랑로 13,3960127.781,14079425.83
씨유제주,제주특별자치도 제주시 과원북4길 11,3959370.317,14080041.71
세븐제주노형메르헨점,제주특별자치도 제주시 연북로 45,3959484.973,14080393.36
GS25노형대림시티점,제주특별자치도 제주시 원노형남1길 17,3959739.785,14079963.28
씨유제주1100도로점,제주특별자치도 제주시 주르레길 1,3955196.875,14080371.73
지에스25노형라자점,제주특별자치도 제주시 월랑로 13,3960127.781,14079425.83
지에스리테일GS25제주,제주특별자치도 제주시 도령로 31,3960239.956,14079934.44
세븐일레븐제주월랑점,제주특별자치도 제주시 월랑로10길 26,3960572.653,14079481.62
씨유제주노형세방점,제주특별자치도 제주시 정존5길 9,3959650.205,14079027.98
세븐일레븐제주노형파크점,제주특별자치도 제주시 원노형6길 32,3959623.457,14079990.12
세븐일레븐제주노형백두점,제주특별자치도 제주시 원노형로 26,3960049.269,14080224.67
지에스25노형광평점,제주특별자치도 제주시 광평동로 13,3959388.878,14078688.07
씨유노형해오름점,제주특별자치도 제주시 과원북4길 39,3959357.019,14080447.91
지에스25노형현대점,제주특별자치도 제주시 원노형로 84,3959361.861,14080203.52
씨유제주신하와이점,제주특별자치도 제주시 도령로 40,3960245.069,14080118.82
GS25노형런던점,제주특별자치도 제주시 다랑곶6길 51,3960675.733,14079535.22
씨유제주에코아바점,제주특별자치도 제주시 원노형3길 40,3960098.594,14079895.78
씨유제주월랑점,제주특별자치도 제주시 남녕로 43-1,3960690.109,14079694.32
지에스25노형,제주특별자치도 제주시 노형로 407,3959965.306,14079506.06
씨유제주새길,제주특별자치도 제주시 수덕9길 65,3959728.598,14078795.67
지에스25노형,제주특별자치도 제주시 원노형남2길 39,3959556.78,14080284.53
씨유노형해오름점,제주특별자치도 제주시 과원북4길 39,3959357.019,14080447.91
세븐노형센터점,제주특별자치도 제주시 정존15길 5,3959972.97,14079454.44
GS25노형에비뉴점,제주특별자치도 제주시 연북로 21,3959509.422,14080091.19
씨유뉴메르헨점,제주특별자치도 제주시 연북로 41,3959501.149,14080347.61
지에스25노형,제주특별자치도 제주시 노형로 379,3959726.877,14079249.63
씨유제주정든점,제주특별자치도 제주시 월랑로 47,3960455.782,14079145.55
씨유제주월랑북길점,제주특별자치도 제주시 월랑북1길 3,3960690.927,14079178.05
지에스25노형이화점,제주특별자치도 제주시 원노형로 3,3960271.819,14080137.6
씨제이올리브영제주월랑로점,제주특별자치도 제주시 월랑로 43,3960408.258,14079186.97
세븐일레븐제주노형벽강점,제주특별자치도 제주시 원노형로 35-2,3959873.836,14080324.24
지에스25제주노형중점,제주특별자치도 제주시 노형5길 42,3959143.003,14079067.73
씨유제주월광점,제주특별자치도 제주시 광평중길 1,3959821.932,14078110.41
씨유제주광평중길점,제주특별자치도 제주시 광평중길 66,3959237.127,14078353.75
지에스25외도월대점,제주특별자치도 제주시 도근내길 24,3960832.969,14074514.07
씨제이올리브영제주외도점,제주특별자치도 제주시 우정로 79,3959933.697,14074253.29
지에스25외도우정점,제주특별자치도 제주시 일주서로 7326,3960881.004,14074110.88
씨유제주일주서로점,제주특별자치도 제주시 일주서로 7312,3960853.244,14073947.2
씨유제주외도,제주특별자치도 제주시 우정로8길 20,3960441.371,14074006.1
세븐일레븐제주외도해피점,제주특별자치도 제주시 우정로5길 8,3960550.808,14074318.27
지에스25외도,제주특별자치도 제주시 우정로16길 30,3960004.688,14073856.98
세븐일레븐제주외도,제주특별자치도 제주시 우정로11길 12,3960211.001,14074367.7
GS25제주우령점,제주특별자치도 제주시 우령서로 20,3960604.267,14073718.58
지에스25외도타운점,제주특별자치도 제주시 우정로6길 12,3960586.436,14074049.43
씨유외도절물점,제주특별자치도 제주시 우정로5길 22,3960524.512,14074488.75
지에스25외도,제주특별자치도 제주시 우령8길 23,3960395.8,14073858.27
지에스25외도해담은점,제주특별자치도 제주시 우정로7길 25,3960440.053,14074553.51
GS25제주우령점상품권,제주특별자치도 제주시 우령서로 20,3960604.267,14073718.58
씨유제주외도점,제주특별자치도 제주시 우정로 58,3960215.802,14074208.33
세븐일레븐제주해밀마루점,제주특별자치도 제주시 우정로15길 48,3960385.5,14074447.72
씨유제주외도한라점,제주특별자치도 제주시 우령서로 47,3960263.532,14073786
지에스25제주우령점,제주특별자치도 제주시 우령서로 20,3960604.267,14073718.58
씨유제주외도초교점,제주특별자치도 제주시 일주서로 7360,3960978.715,14074522.66
씨유외도일주점,제주특별자치도 제주시 일주서로 7269,3960825.056,14073439.75
초심,제주특별자치도 제주시 일주서로 7360,3960978.715,14074522.66
씨유이호테우,제주특별자치도 제주시 테우해안로 172,3961442.875,14076573.64
GS25이호해수욕장점,제주특별자치도 제주시 서해안로 24,3961838.563,14077118.81
씨유제주이호,제주특별자치도 제주시 서해안로 60,3962166.721,14077091.19
GS25제주이호점,제주특별자치도 제주시 일주서로 7519,3961186.717,14076345.06
씨유제주도리로점,제주특별자치도 제주시 도리로 59,3961730.491,14077296.5
유로에프앤아이,제주특별자치도 제주시 도리로 17,3961375.035,14076945.99
GS25이호현사점,제주특별자치도 제주시 테우해안로 142,3961512.662,14076251.57
씨유제주이호,제주특별자치도 제주시 일주서로 7525,3961211.608,14076399.79
씨유제주이호오광점,제주특별자치도 제주시 오광로 109,3960063.269,14077507.99
지에스25제주,제주특별자치도 제주시 대동길 2,3961093.339,14077828.18
세븐일레븐제주에스호텔점,제주특별자치도 제주시 오일장중길 26,3961245.457,14078753.09
세븐일레븐제주도두점,제주특별자치도 제주시 도두항서길 59,3962496.377,14077890.17
씨유제주도두,제주특별자치도 제주시 서해안로 146,3962216.703,14078022.47
세븐일레븐제주해안도로점,제주특별자치도 제주시 서해안로 228,3962978.128,14078640.23
GS25제주중앙,제주특별자치도 제주시 월랑로 91,3960855.544,14078783.77
씨유도두항점,제주특별자치도 제주시 서해안로 164,3962393.605,14078182.79
지에스25제주월랑점,제주특별자치도 제주시 월랑로 93,3960860.876,14078788.67
씨유제주아모렉스리조트점,제주특별자치도 제주시 서해안로 216,3962853.629,14078604.92
씨유제주도두점,제주특별자치도 제주시 도공로 2,3962681.299,14078022.82
세븐제주해안도로점,제주특별자치도 제주시 서해안로 228,3962984.145,14078640.14
씨유제주도두교차로점,제주특별자치도 제주시 일주서로 7705,3961084.929,14078558.99
세븐일레븐제주도두봉점,제주특별자치도 제주시 서해안로 191,3962613.565,14078405.98
GS25제주도두점,제주특별자치도 제주시 서해안로 160,3962348.566,14078148.71
뉴-호프세븐일레븐제주공항서로점,제주특별자치도 제주시 다호5길 16,3962114.269,14080790.06
씨유제주메르블루점,제주특별자치도 제주시 서해안로 368,3963367.649,14080159.68
제주로감성편의점,제주특별자치도 제주시 오일장중길 128,3961827.437,14079696.91
지에스도두해안로점,제주특별자치도 제주시 서해안로 301-1,3963075.354,14079436.71
씨유도남,제주특별자치도 제주시 신성로 35,3961381.26,14084533.28
CU제주KBS점,제주특별자치도 제주시 청사로 13,3960536.276,14084185.91
세븐일레븐제주도남로점,제주특별자치도 제주시 도남로 3,3961795.486,14084716.69
지에스25제주도남대로점,제주특별자치도 제주시 연삼로 317,3960844.507,14084870.29
씨유제주도남점,제주특별자치도 제주시 독짓골8길 4,3960916.783,14085466.99
지에스25도남,제주특별자치도 제주시 도남로 86,3960912.006,14085046.61
씨유도남,제주특별자치도 제주시 도남로 37,3961431.96,14084881.15
씨유제주청사로점,제주특별자치도 제주시 도남로16길 24,3960615.96,14084962.15
GS25도남방선문점,제주특별자치도 제주시 복지로 72,3960149.481,14084739.97
씨유제주복지로점,제주특별자치도 제주시 복지로북길 37,3960407.635,14084615.34
지에스25도남수선화,제주특별자치도 제주시 독짓골4길 15,3960702.164,14085353.82
지에스25도남성환점,제주특별자치도 제주시 신성로 84,3961280.588,14085068.96
씨유도남,제주특별자치도 제주시 도남로 63,3961152.259,14085015.67
지에스25제주도남점,제주특별자치도 제주시 도남로17길 3,3960536.061,14085182.48
씨유제주해모루점,제주특별자치도 제주시 연삼로 295-1,3960875.811,14084618.3
씨유제주수,제주특별자치도 제주시 독짓골2길 9,3960706.222,14085216.02
지에스25도련,제주특별자치도 제주시 도련길 22,3963063.914,14091679.91
GS25도련해피점,제주특별자치도 제주시 삼봉로 230,3962084.67,14092423.94
씨유제주삼화부영6차점,제주특별자치도 제주시 화삼로 107,3963967.663,14091309.41
씨제이올리브영제주삼화점,제주특별자치도 제주시 건주로 37,3964009.505,14090937.41
씨유제주도련블루힐점,제주특별자치도 제주시 삼봉로 167,3962759.034,14092094.97
세븐일레븐제주번영,제주특별자치도 제주시 번영로 345,3961527.068,14090989.16
씨유제주삼화아빌로스점,제주특별자치도 제주시 건주로4길 6-4,3964032.506,14090859.21
지에스25도련해피점,제주특별자치도 제주시 삼봉로 230,3962084.67,14092423.94
세븐일레븐제주삼화,제주특별자치도 제주시 건주로4길 10-3,3964039.778,14090775.24
씨제이올리브영제주삼화점,제주특별자치도 제주시 건주로 60,3963732.889,14090868.09
세븐일레븐도련점,제주특별자치도 제주시 삼봉로 312,3961227.768,14092337.26
세븐일레븐제주건주로점,제주특별자치도 제주시 건주로 66,3963664.238,14090865.43
토프플러스,제주특별자치도 제주시 건주로4길 6-1,3964009.045,14090816.4
씨유제주도련,제주특별자치도 제주시 도련길 1,3963088.441,14091889.24
지에스25삼화지구점,제주특별자치도 제주시 건주로6길 58,3963790.247,14090837.35
지에스25제주도련,제주특별자치도 제주시 삼봉로 120,3963289.857,14091830.2
도련마을상회,제주특별자치도 제주시 도련안길 9-10,3963117.857,14091663.6
GS25도련해피점상품권,제주특별자치도 제주시 삼봉로 230,3962084.67,14092423.94
씨유제주도련,제주특별자치도 제주시 연삼로 978,3963879.344,14091892.92
지에스25한화리조트제주점,제주특별자치도 제주시 명림로 575-107,3955053.301,14097211.86
씨유제주새가름점,제주특별자치도 제주시 중산간동로 174,3961982.561,14094038.98
씨유제주한북로점,제주특별자치도 제주시 한북로 165,3956920.025,14085668.1
씨유제주,제주특별자치도 제주시 아연로 429,3958519.356,14084848.03
세븐일레븐제주오등점,제주특별자치도 제주시 오등4길 1,3957420.088,14084371.39
지에스25제주난타파크점,제주특별자치도 제주시 선돌목동길 56-26,3954629.179,14087255.43
지에스25아라골프클럽점,제주특별자치도 제주시 한북로 244-1,3956303.78,14086241.92
씨유제주월평,제주특별자치도 제주시 아봉로 367,3957833.361,14090241.81
동새미,제주특별자치도 제주시 월평5길 2,3957862.018,14090313.27
레몬B월평로점,제주특별자치도 제주시 월평5길 1,3957846.659,14090246.42
GS25제주,제주특별자치도 제주시 첨단로 217,3955580.177,14089900.21
183편의점,제주특별자치도 제주시 제주대학로 183,3956943.986,14089524.71
레몬비세미양점,제주특별자치도 제주시 첨단로 330,3954164.083,14089875.28
씨유제주영평점,제주특별자치도 제주시 연신로 264,3959424.953,14088658.28
지에스25아라영평점,제주특별자치도 제주시 기와4길 14-3,3959442.2,14088514.31
씨유제주벤처오름점,제주특별자치도 제주시 첨단로 199,3955799.548,14089931.93
포스하우징,제주특별자치도 제주시 516로 2870,3954221.731,14089694.92
GS25연동신광점,제주특별자치도 제주시 도령로 76,3960501.053,14080424.13
씨유제주신광점,제주특별자치도 제주시 성신로 20,3960742.303,14080298.45
GS25제주도청,제주특별자치도 제주시 신대로 63,3960738.274,14081588.56
씨유제주,제주특별자치도 제주시 일주서로 7850,3960988.692,14080276.91
GS25연동상품권,제주특별자치도 제주시 사장길 26,3959640.225,14081384
GS25N제주포병점,제주특별자치도 제주시 삼동길 34,3958892.413,14081427.12
GS25N제주복지단점,제주특별자치도 제주시 삼동길 34,3958892.413,14081427.12
세븐일레븐제주연동국기점,제주특별자치도 제주시 국기로3길 4,3959012.687,14080928.37
GS25제주과원점,제주특별자치도 제주시 과원로 51,3958723.89,14080679.85
씨유신제주점,제주특별자치도 제주시 삼무로 62,3960470.944,14081163.6
씨유제주과원점,제주특별자치도 제주시 과원로 28,3958670.644,14080412.36
씨유제주그랜드점,제주특별자치도 제주시 노연로 73,3960008.935,14080592.97
GS25연동,제주특별자치도 제주시 사장길 26,3959640.225,14081384
세븐일레븐제주연동길점,제주특별자치도 제주시 연동13길 33,3960068.873,14081319.13
세븐일레븐제주에어시티호텔점,제주특별자치도 제주시 삼무로 56,3960472.389,14081097.71
GS25N제주구일점,제주특별자치도 제주시 삼동길 34,3959023.295,14081325.83
세븐일레븐제주연중로점,제주특별자치도 제주시 연동11길 25,3960189.654,14081184.44
지에스25연동신라점,제주특별자치도 제주시 노연로 61,3960014.068,14080450.36
씨유제주,제주특별자치도 제주시 과원북2길 48,3959017.88,14080542.66
세븐일레븐제주에코블루점,제주특별자치도 제주시 연북로 98,3959383.063,14080994.87
지에스25연동베스트점,제주특별자치도 제주시 성신로1길 30,3960793.038,14080640.29
GS25제주연중점,제주특별자치도 제주시 연동13길 9,3960368.713,14081332.77
씨유제주연동,제주특별자치도 제주시 노연로 145,3959977.001,14081455.8
세븐일레븐제주삼무파크점,제주특별자치도 제주시 도령로 128,3960882.753,14080932.46
세븐일레븐제주가이아호텔점,제주특별자치도 제주시 연동7길 4,3960448.772,14080881.25
씨유제주국기점,제주특별자치도 제주시 국기로2길 27,3959286.822,14081078.9
세븐제주연동문화점,제주특별자치도 제주시 귀아랑길 19,3960757.21,14081649.38
세븐일레븐제주글로스터호텔점,제주특별자치도 제주시 삼무로 57,3960535.006,14081100.39
세븐제주연동도호점,제주특별자치도 제주시 연동12길 13,3959798.367,14081170.92
GS25연동베스트점,제주특별자치도 제주시 성신로1길 30,3960793.038,14080640.29
세븐일레븐제주연동이타스점,제주특별자치도 제주시 신광로 88,3959756.419,14080770.29
씨유제주삼무공원점,제주특별자치도 제주시 삼무로3길 50,3960581.224,14080886.52
GS25연동베스트점상품권,제주특별자치도 제주시 성신로1길 30,3960793.038,14080640.29
세븐일레븐제주연동도호점,제주특별자치도 제주시 연동12길 13,3959798.367,14081170.92
씨유제주연문로점,제주특별자치도 제주시 연문2길 3,3960919.497,14081802.76
지에스25연동바다,제주특별자치도 제주시 제원길 14,3960352.652,14080726.93
세븐일레븐제주연동,제주특별자치도 제주시 귀아랑길 19,3960757.21,14081649.38
세븐일레븐제주연동노연점,제주특별자치도 제주시 노연로 101,3959994.534,14080924.95
세븐일레븐제주삼무점,제주특별자치도 제주시 삼무로9길 35,3960588.942,14081333.19
GS25N구이예비점,제주특별자치도 제주시 종천길 60,3957701.035,14082074.19
씨제이올리브영제주나인몰점,제주특별자치도 제주시 과원로 128,3959281.996,14081325.69
씨유연동대로점,제주특별자치도 제주시 연삼로 12,3960985.503,14081211.27
지에스25제주연오로점,제주특별자치도 제주시 연오로 4,3960909.456,14082105.96
지에스25연동달그네,제주특별자치도 제주시 노연로 96,3959951.393,14080854.91
씨제이올리브영제주한라,제주특별자치도 제주시 도령로 73,3960540.908,14080351.69
지에스25엔제주탐라,제주특별자치도 제주시 삼동길 34,3958892.413,14081427.12
씨유제주제원어반점,제주특별자치도 제주시 삼무로 18,3960469.597,14080659.35
씨유제주연오로점,제주특별자치도 제주시 연오로 108,3959635.741,14082069.15
GS25연동서강점,제주특별자치도 제주시 신대로16길 43,3960085.99,14081007.47
씨유제주연미길점,제주특별자치도 제주시 연미길 97-8,3959905.365,14082157.51
지에스리테일GS25N제주탐라점,제주특별자치도 제주시 삼동길 34,3959023.295,14081325.83
씨유제주연동,제주특별자치도 제주시 신광로 103,3959571.795,14080817.28
세븐일레븐제주한림고점,제주특별자치도 제주시 노연로 129,3959986.085,14081253.25
씨유제주삼무로점,제주특별자치도 제주시 신대로8길 17,3960764.798,14081343.82
GS25연동국기점,제주특별자치도 제주시 국기로3길 11,3959099.653,14080951.07
세븐일레븐제주연동디오션점,제주특별자치도 제주시 연동10길 19,3959737.303,14081026.88
세븐제주에코블루점,제주특별자치도 제주시 연북로 98,3959383.063,14080994.87
레몬비더오크라호텔점,제주특별자치도 제주시 신광로4길 38,3960405.198,14080370.42
세븐일레븐제주연동,제주특별자치도 제주시 도령로 131,3960941.377,14080908.86
씨유제주연화점,제주특별자치도 제주시 연화로1길 32,3958935.622,14080842.06
씨유제주연동베라체점,제주특별자치도 제주시 연동10길 36,3959555.133,14080994.78
지에스25한라,제주특별자치도 제주시 도령로 65,3960559.764,14080242.41
씨유제주한일시티점,제주특별자치도 제주시 도령로 103,3960736.559,14080645.9
세븐일레븐제주로얄점,제주특별자치도 제주시 신대로12길 41,3960342.937,14081050.47
GS25연동,제주특별자치도 제주시 신광로 16,3960616.042,14080798.57
세븐일레븐제주더,제주특별자치도 제주시 연동6길 5,3959924.536,14080746.3
GS25N비행점,제주특별자치도 제주시 아연로 62-8,3958853.112,14081620.51
지에스25연동모디움점,제주특별자치도 제주시 삼무로1길 10-9,3960575.107,14080632.67
세븐일레븐제주연동,제주특별자치도 제주시 은남길 30,3960139.16,14081435.5
지에스25제주연북점,제주특별자치도 제주시 과원북4길 82,3959307.178,14080824.7
씨유제주도청,제주특별자치도 제주시 신대로13길 1,3960242.627,14081599.3
지에스25제주남녕점,제주특별자치도 제주시 남녕로 28,3960571.001,14079860.15
씨유제주도청점,제주특별자치도 제주시 선덕로3길 44,3960316.654,14081890.49
세븐일레븐제주연동에스제이점,제주특별자치도 제주시 삼무로 16,3960488.497,14080635.13
세븐일레븐제주신대로점,제주특별자치도 제주시 신대로 149,3959725.729,14081554.04
지에스25제주메종글래드호텔점,제주특별자치도 제주시 노연로 80,3959936.895,14080686.24
세븐일레븐제주연동,제주특별자치도 제주시 연화로2길 1,3958861.561,14080549.71
GS25N제주특전점,제주특별자치도 제주시 아연로 62-8,3958853.112,14081620.51
씨유제주연동아랑점,제주특별자치도 제주시 신대로18길 16,3959827.208,14081333.4
GS25연동,제주특별자치도 제주시 연동7길 35,3960090.502,14080904.4
GS25N제주구삼점,제주특별자치도 제주시 아연로 62-8,3958853.112,14081620.51
지에스25제주아로마점,제주특별자치도 제주시 연동10길 5,3959878.203,14081034.43
세븐일레븐제주연동풀하우스점,제주특별자치도 제주시 연동8길 29,3959615.231,14080907.68
한림개발,제주특별자치도 제주시 노연로 129,3959986.085,14081253.25
GS25연동해피점,제주특별자치도 제주시 제원길 43,3960014.821,14080748.59
CU제주제성점,제주특별자치도 제주시 제성1길 16,3961185.112,14079966.21
씨유제주스카이점,제주특별자치도 제주시 노연로 117-1,3959990.163,14081120.24
지에스25연동,제주특별자치도 제주시 사장길 26,3959640.225,14081384
씨유제주열린점,제주특별자치도 제주시 삼무로 11,3960551.529,14080583.9
씨유제주용천점,제주특별자치도 제주시 신광로10길 30,3959722.939,14080455.78
씨유제주신광새길점,제주특별자치도 제주시 성신북길 19,3960855.638,14080066.83
지에스25연동은수길점,제주특별자치도 제주시 수목원길 23,3957776.901,14080509.15
씨유제주삼동점,제주특별자치도 제주시 삼동길 20,3958934.499,14081177.41
세븐제주마리나호텔점,제주특별자치도 제주시 귀아랑길 5,3960899.343,14081658.11
지에스25신제주점,제주특별자치도 제주시 선덕로 6,3959922.929,14081626.66
씨유제주제원점,제주특별자치도 제주시 신광로 45,3960258.047,14080840.89
씨유제주제성,제주특별자치도 제주시 일주서로 7837,3961051.277,14080113.09
씨유제주크라운점,제주특별자치도 제주시 신광로 94,3959682.98,14080767.76
지에스25한라수목원점,제주특별자치도 제주시 수목원길 65-6,3957927.599,14081024.29
세븐일레븐제주연미,제주특별자치도 제주시 연오로 95,3959815.728,14082116.87
집밥뚝딱한라초등학교점,제주특별자치도 제주시 연화로 39,3958957.432,14080523.17
세븐일레븐제주연동마이빌점,제주특별자치도 제주시 신대로22길 25,3959475.734,14081078.57
레몬비파크사이드호텔점,제주특별자치도 제주시 도령로 126,3960844.877,14080893.48
GS25N제주구이점,제주특별자치도 제주시 아연로 62-8,3958853.112,14081620.51
세븐제주삼무점,제주특별자치도 제주시 삼무로9길 35,3960588.942,14081333.19
지에스25제주그랜드점,제주특별자치도 제주시 연동4길 28,3959661.834,14080556.08
세븐제주연동북타운점,제주특별자치도 제주시 노연로 131,3959984.168,14081286.82
씨유제주은남점,제주특별자치도 제주시 연동11길 21,3960254.658,14081185.89
GS25연동누리안,제주특별자치도 제주시 신대로 144,3959786.076,14081483.71
준25편의점,제주특별자치도 제주시 연화중길 9,3958921.231,14080680.59
씨유제주디오션시티점,제주특별자치도 제주시 신대로18길 47,3959785.388,14080941.15
씨유제주다들점,제주특별자치도 제주시 도령로15길 8,3960943.097,14080779.46
지에스25제주중앙중점,제주특별자치도 제주시 선덕로5길 32,3960096.377,14081886.47
세븐일레븐제주현대오피스텔점,제주특별자치도 제주시 도령로 87,3960639.423,14080504.77
지에스2525연동,제주특별자치도 제주시 과원북4길 73,3959350.343,14080731.86
GS25N제주항공지원점,제주특별자치도 제주시 삼동길 34,3958892.413,14081427.12
세븐일레븐제주더호텔점,제주특별자치도 제주시 삼무로 74,3960467.005,14081306.2
레몬비로얄호텔점,제주특별자치도 제주시 신대로12길 45,3960327.713,14080996.79
세븐제주연중로점,제주특별자치도 제주시 연동11길 25,3960189.654,14081184.44
세븐일레븐제주연동이타스점,제주특별자치도 제주시 신광로 88,3959756.419,14080770.29
레몬비어반아일랜드호텔점,제주특별자치도 제주시 삼무로 76,3960465.035,14081336.17
지에스25제주신대로점,제주특별자치도 제주시 선덕로4길 22,3959688.726,14081740.22
씨유제주연동점,제주특별자치도 제주시 신대로20길 56,3959713.113,14080853.56
지에스25연동에코티엘점,제주특별자치도 제주시 신광로4길 24,3960404.131,14080544.12
지에스25제주바오젠점,제주특별자치도 제주시 신광로 21,3960540.908,14080845.18
지에스25연동,제주특별자치도 제주시 연동9길 26,3960189.58,14081014.36
씨유제주트리플시티점,제주특별자치도 제주시 연북로 106,3959341.362,14081188.3
지에스25크라운점,제주특별자치도 제주시 삼무로3길 26,3960590.056,14081161.88
지에스25연동삼무점,제주특별자치도 제주시 삼무로 47,3960536.014,14081004.56
레몬비위플스테이호텔점,제주특별자치도 제주시 도령로 102,3960650.298,14080672.31
씨유제주제원,제주특별자치도 제주시 제원3길 25,3960172.826,14080444.46
씨유제주연동,제주특별자치도 제주시 은남4길 37,3960014.78,14080992.93
세븐일레븐제주도평점,제주특별자치도 제주시 도평길 80,3959044.676,14076581.68
지에스25제주월산타운점,제주특별자치도 제주시 월산북길 46,3958622.483,14077557.99
씨유제주외도도평점,제주특별자치도 제주시 대통길 123,3959608.56,14075990.04
씨유제주서부,제주특별자치도 제주시 노형로 2,3956606.923,14076165.23
지에스25제주서부관광점,제주특별자치도 제주시 노형로 39,3956919.994,14076505.43
세븐일레븐제주해안,제주특별자치도 제주시 해안마을서4길 105,3955546.394,14076517.42
씨유제주샹그릴라호텔점,제주특별자치도 제주시 해안마을북길 14-6,3957122.411,14076767.06
세븐일레븐제주평화로점,제주특별자치도 제주시 노형로 121,3957524.125,14077162.26
지에스25제주,제주특별자치도 제주시 해안마을길 43,3956456.677,14076816.43
레몬비펄리호텔점,제주특별자치도 제주시 노형로 79,3957096.536,14076887.18
씨유서부관광점,제주특별자치도 제주시 노형로 41,3956935.917,14076524.35
씨유제주서부휴게소점,제주특별자치도 제주시 노형로 89,3957179.005,14076931.46
씨유제주내도,제주특별자치도 제주시 테우해안로 62,3961362.501,14075390.14
세븐일레븐제주인호텔점,제주특별자치도 제주시 신산마을길 20,3960768.107,14075876.95
7일레븐,제주특별자치도 제주시 한림읍 한림해안로 139,3950574.081,14055346.62
